XCOOR,YCOOR,VILLCODE,VILLNAME,TOPOZONE,INUNDATION,ELEVATION,DRYRAIN,POP,SEXR,KW_UPTOSEC,KW_ILLIT,LF_CROP,LF_FISH,LF_ANI,LF_WAGED,INDLIVELI,MIGRANTS,PL_P1HH,PL_P2HH,PL_NONPHH,LAT_NOIMPR,LAT_IMPR,WA_NEAR,WA_WITHIN,WS_PUR,WS_WELL,WS_POND,WS_RIV,WS_RAINS,WT_FILT,WT_BOIL,WT_CHLTT,WT_SOLTT,MA_INDACT,MA_PROXROAD,WA_AWAY,WS_UNSAFE,WT_UNTREAT
457881,1369650,4010504,Damnak Reach,1,10.74217129,2,31,371,0.92228,144.144,172.973,1000,188.8412017,0,64.3776824,0.796830975,72.96137339,386.3636364,22.72727273,590.9090909,24.39024,24.39024,986,14,0,0,0,1000,0,243.9024390244,121.9512195122,634.1463414634,0,0,1333.532355,0,1000,0
388506,1391334,15020310,Prey Kdei Kraom,2,0.71875,5,30.8,372,0.832512,819.048,113.861,737.9032258,0,72.58064516,391.1290323,1.342103804,141.1290323,125,250,625,780.21978,780.21978,474,0,0,527.4725274725,0,417.5824175824,54.9450549451,0,648.3516483516,0,0,5.977587399,130.4935556,526,418,352
385953,1391908,15020302,Kaev Vichey,2,1.28125,5,30.8,373,0.734884,888.889,95.238,696.7213115,0,0,122.9508197,0.892276485,0,151.1627907,209.3023256,639.5348837,705.88235,529.41176,79,0,0,235.2941176471,70.5882352941,470.5882352941,223.5294117647,117.6470588235,235.2941176471,0,0,0.735294118,214.9220537,921,541,647
383434,1390244,15020706,Svay Chambak,2,1.26578951,5,31.6,374,0.888889,934.579,0,1072.072072,0,0,166.6666667,1.029952064,9.009009009,287.5,150,562.5,197.53086,197.53086,554,162,0,246.9135802469,123.4567901235,629.6296296296,0,0,0,0,0,0,11.92818499,284,753,1000
398673,1393081,15020406,Tuol Totueng,2,3.34399033,5,29.4,375,0.811594,764.706,0,1031.135531,0,0,0,0.059000063,0,33.33333333,200,766.6666667,126.43678,126.43678,174,15,0,241.3793103448,0,NA,0,0,0,0,0,0.323834197,247.7174875,810,0,1000
304400,1490000,1021004,Ta Meaeng Pok,2,1.4247545,5,28.6,376,0.938144,565.217,137.363,385.7142857,0,0,23.80952381,0.808385806,290.4761905,82.19178082,164.3835616,753.4246575,42.25352,0,0,0,0,0,845.0704225352,154.9295774648,0,0,0,0,0,0,473.3426432,1000,1000,1000
455458,1367755,4010501,Preaek Spean,1,13.15511036,5,31,378,0.862069,195.489,0,916.6666667,0,0,0,0.556319508,4.901960784,435.2941176,0,0,0,0,816,13,0,0,0,1000,0,246.9135802469,259.2592592593,493.8271604938,0,0,2400.03115,171,1000,0
369989,1480901,17101306,Tuek Vil,2,-9999,5,19.4,381,1.128492,518.987,29.126,963.7462236,3.021148036,226.5861027,202.4169184,1.183126682,18.12688822,82.56880734,339.4495413,577.9816514,952.38095,95.2381,159,776,0,NA,0,0,0,190.4761904762,161.9047619048,0,0,2.952755906,46.59604984,65,0,648
381944,1382913,15050609,Souriya Leu,3,1.4859376,5,33.4,383,0.806604,814.815,31.088,686.440678,0,105.9322034,368.6440678,1.269499256,38.13559322,13.69863014,82.19178082,904.109589,277.77778,208.33333,829,114,0,0,0,1000,0,208.3333333333,416.6666666667,0,0,11.5386336,779.9033639,43,1000,375
386736,1398287,15020606,Sarieng,2,0.94687504,5,29.4,386,0.829384,403.509,0,1238.341969,25.90673575,10.3626943,0,0.172673389,0,116.8831169,129.8701299,753.2467532,526.31579,0,86,0,0,210.5263157895,394.7368421053,0,394.7368421053,460.5263157895,197.3684210526,0,0,0,159.2324459,914,395,342
333065,1409515,2060203,Anlong Sdau,2,0.7610991,5,28.8,389,1.015544,819.549,100,662.3931624,0,25.64102564,115.3846154,0.770891702,64.1025641,139.5348837,23.25581395,837.2093023,770.11494,540.22989,662,13,0,114.9425287356,885.0574712644,0,0,0,0,0,0,3.52697019,347.3706966,325,885,1000
387128,1393530,15020314,Stueng Kraom,2,0.95671874,5,30.6,389,0.834906,849.558,0,700,0,0,262.5,0.914265142,162.5,168.6746988,192.7710843,638.5542169,787.5,787.5,622,256,0,750,50,200,0,0,625,0,0,7.671160164,410.2125797,122,250,375
450654,1430308,6080611,Sampan,2,0.98526788,5,24.6,390,0.921182,426.471,106.87,448.2758621,34.48275862,488.5057471,17.24137931,1.058287512,57.47126437,52.63157895,242.1052632,705.2631579,606.74157,584.26966,104,881,0,0,1000,0,0,269.6629213483,224.7191011236,0,0,5.268266937,37.74677401,15,1000,506
448547,1361168,4060804,Srangam Ter,2,-9999,5,30.4,392,0.931034,756.757,0,915.9292035,0,88.49557522,22.12389381,0.742077345,61.94690265,33.70786517,101.1235955,865.1685393,112.35955,112.35955,26,727,0,1000,0,0,0,674.1573033708,258.4269662921,0,67.4157303371,0,89.39677651,234,0,0
383251,1387296,15020901,Kbal Hong,3,1.02999997,5,32,392,1.052356,607.143,42.254,60.84656085,0,0,399.4708995,0.792505247,71.42857143,144.4444444,0,0,189.87342,63.29114,208,792,NA,0,0,0,0,0,316.4556962025,NA,0,42.62804169,132.0464876,0,0,NA
383100,1386900,15050403,Kbal Hong,3,-9999,5,32.2,392,1.052356,607.143,42.254,286.2669246,9.671179884,19.34235977,353.9651838,1.297103763,36.75048356,0,0,0,189.87342,63.29114,396,292,NA,582.2784810127,177.2151898734,0,0,0,658.2278481013,0,0,20.10336195,37.86000022,311,177,342
383094,1387365,15050807,Kbal Hong,2,1.02999997,5,32,392,1.052356,607.143,42.254,406.25,116.0714286,0,504.4642857,1.170817351,0,0,0,0,189.87342,63.29114,484,221,430.3797468354,0,126.582278481,556.9620253165,63.2911392405,63.2911392405,25.3164556962,0,0,7.392473118,34.92076536,295,684,911
482592,1405856,6021004,Slaeng,2,4.52381277,5,31,393,0.802752,565.217,645.74,674.5406824,44.61942257,41.99475066,254.5931759,1.520540931,181.1023622,11.36363636,90.90909091,897.7272727,69.76744,69.76744,352,180,0,NA,93.023255814,0,0,604.6511627907,244.1860465116,0,0,0,59.91396503,467,93,151
341762,1498239,17060908,Slaeng,2,0.93550003,5,22.4,393,0.802752,565.217,645.74,851.3302034,0,70.42253521,154.9295775,1.295583372,211.2676056,0,0,0,69.76744,69.76744,790,143,0,NA,465.1162790698,81.3953488372,11.6279069767,279.0697674419,1000,906.976744186,0,0.860339015,5.25419154,67,547,NA
426221,1447812,17040201,Kampong Snao Lech,2,0.85279608,5,22.2,394,0.832558,560.976,0,1016.129032,80.64516129,8.064516129,92.74193548,0.994286439,141.1290323,44.44444444,255.5555556,700,69.76744,69.76744,169,155,0,0,662.7906976744,337.2093023256,0,372.0930232558,0,0,0,3.63372093,298.0064073,676,1000,628
306600,1490000,1040611,Stueng Kambot,2,1.39713347,5,27.8,395,1.078947,339.08,98.266,1018.43318,258.0645161,0,0,0.503390605,0,98.03921569,147.0588235,754.9019608,10.10101,10.10101,846,154,0,0,0,1000,0,0,505.0505050505,0,0,2.525252525,516.0171076,0,1000,495
459935,1356629,4061214,Thnong Kambot,2,-9999,5,31.4,396,0.783784,256.098,133.333,1021.582734,0,892.0863309,661.8705036,1.266928098,35.97122302,68.62745098,156.8627451,774.5098039,885.41667,885.41667,293,683,0,1000,0,0,0,635.4166666667,0,0,0,0,176.5899906,24,0,365
361900,1394000,15010301,Daeum Roka,2,1.70499992,5,31.2,397,0.994975,752.212,0,973.6842105,0,0,48.87218045,0.960729676,112.7819549,51.54639175,195.8762887,752.5773196,478.7234,21.2766,182,273,0,797.8723404255,127.6595744681,74.4680851064,0,106.3829787234,106.3829787234,0,0,1.329787234,345.0040145,545,202.1276595745,787
385721,1388765,15020109,Preaek Ta Vong,2,2.33702827,5,31.4,398,0.95098,725.806,85.586,906.0150376,0,56.39097744,78.94736842,0.871397823,0,233.3333333,0,0,120.48193,120.48193,208,167,48.1927710843,662.6506024096,96.3855421687,192.7710843374,0,0,0,0,0,1.506024096,272.7076796,625,289,1000
477983,1415353,6020801,Trach,2,2.26664949,5,29.2,399,0.9,631.579,148.936,547.9452055,27.39726027,105.0228311,0,1.249889122,141.5525114,136.3636364,272.7272727,590.9090909,106.06061,60.60606,16,532,0,909.0909090909,45.4545454545,45.4545454545,0,530.303030303,75.7575757576,0,0,0,678.0804116,452,90.9090909091,394
453196,1434989,6080406,Trach,2,2.65576267,5,24.4,399,0.9,631.579,148.936,1004.814305,0,0,39.20220083,0.449225211,103.8514443,0,0,0,106.06061,60.60606,386,452,0,NA,0,0,151.5151515152,NA,757.5757575758,0,0,0.847642007,453.0240137,163,0,NA
392500,1392600,15020115,Phteah Kor,2,3.49892712,5,30.2,399,0.918269,392.593,136.126,1139.737991,231.441048,30.56768559,21.83406114,1.253316467,30.56768559,301.0752688,193.5483871,505.3763441,136.36364,0,394,10,0,829.5454545455,170.4545454545,0,0,193.1818181818,375,0,0,0,232.9394479,596,170,432
384900,1389700,15020908,Ta Sdei,3,2.61343741,5,31.4,400,0.960784,913.669,11.765,1253.393665,9.049773756,0,122.1719457,0.640723017,0,282.6086957,97.82608696,619.5652174,322.91667,208.33333,455,34,416.6666666667,0,0,218.75,364.5833333333,156.25,312.5,0,0,21.29250781,83.31810933,511,219,531
408982,1384982,15030906,Sarovoan,2,-9999,5,30,401,1.06701,478.723,113.636,969.6969697,0,0,127.2727273,0.722868716,0,315.2173913,119.5652174,565.2173913,72.28916,72.28916,316,276,0,1000,0,0,0,108.4337349398,12.0481927711,0,0,3.012048193,77.51875084,408,0,880
386060,1395395,15020603,Phteah Kaoh,2,0.67812502,5,30,403,0.883178,960,252.427,797.2027972,0,0,69.93006993,1.102470087,66.43356643,84.90566038,113.2075472,801.8867925,237.1134,0,200,27,0,824.7422680412,61.8556701031,61.8556701031,51.5463917526,0,515.4639175258,0,0,1.288659794,216.7582841,773,123.7113402062,485
361938,1401266,15010410,Ma,2,1.97159088,5,30,404,0.90566,548.872,122.449,940.4255319,0,0,38.29787234,0.65961737,34.04255319,20,170,810,170.21277,170.21277,589,0,0,0,148.9361702128,851.0638297872,0,0,31.914893617,0,0,0,292.1228917,411,1000,968
396535,1392011,15030608,Sna Reach,2,-9999,5,30,406,0.970874,619.835,0,948.6166008,0,0,0,0.048194279,0,214.2857143,238.0952381,547.6190476,36.14458,24.09639,361,69,0,1000,0,0,0,0,0,0,0,0.753012048,266.6068564,569,0,1000
377751,1395312,15021015,Ampil Kanhchrinh,2,1.32627547,5,30.8,408,0.915493,354.43,450.867,0,0,0,0,0,0,119.047619,202.3809524,678.5714286,45.45455,45.45455,781,16,0,0,0,0,0,0,0,0,0,0,60.8055455,203,0,1000
454448,1354933,4060706,Dak Krong,2,-9999,5,30.6,409,0.884793,775.862,0,1382.022472,0,93.6329588,127.340824,0.713442808,11.23595506,190,160,650,239.13043,239.13043,633,0,0,1000,0,0,0,467.3913043478,521.7391304348,0,0,0,532.8909622,367,0,11
398000,1391900,15030607,Roluos Khang Kaeut,2,0.58281249,5,29.4,412,0.980769,774.359,154.286,880.3827751,0,19.13875598,52.63157895,0.383683332,0,58.13953488,127.9069767,813.9534884,52.63158,26.31579,243,200,0,1000,0,0,0,131.5789473684,197.3684210526,0,0,2.784781547,80.15541415,557,0,671
392100,1473800,17090804,Roluos Khang Kaeut,2,0.86953127,5,18,412,0.980769,774.359,154.286,483.277592,0,50.16722408,188.9632107,1.442492089,66.88963211,0,0,0,52.63158,26.31579,236,390,0,NA,0,0,0,NA,868.4210526316,0,0,3.35351264,195.2429514,359,0,NA
329000,1501300,1040816,Ta Daek,2,0.88020831,5,24,413,1.117949,800,46.296,413.5338346,0,0,7.518796992,0.501333892,75.18796992,84.90566038,122.6415094,792.4528302,427.27273,427.27273,738,83,0,136.3636363636,318.1818181818,545.4545454545,0,181.8181818182,136.3636363636,0,0,0,130.2898443,179,864,682
400599,1386140,15030307,Ou Anhchanh,2,-9999,5,30.6,413,0.894495,706.522,28.571,1492.647059,0,0,113.9705882,0.271641316,3.676470588,63.63636364,200,736.3636364,376.34409,376.34409,224,118,0,1000,0,0,0,473.1182795699,483.8709677419,0,0,2.275735458,74.47559281,659,0,43
359300,1402700,15010215,Trach Kraol,2,2.47431898,5,29.4,415,1.064677,258.427,213.483,939.8148148,0,0,212.962963,1.182783181,1050.925926,175.8241758,208.7912088,615.3846154,134.83146,0,494,173,0,280.8988764045,662.9213483146,0,56.1797752809,179.7752808989,168.5393258427,584.2696629213,0,0,1390.852041,333,663,67
426507,1446890,17040213,Bos Pok,2,0.828125,5,22.4,415,1.02439,375,228.07,931.8181818,7.575757576,0,3.787878788,0.585654581,170.4545455,115.3846154,269.2307692,615.3846154,131.57895,131.57895,203,54,0,0,1000,0,0,934.2105263158,0,65.7894736842,0,0,424.0348101,743,1000,0
383299,1387557,15050804,Kaev Sovann Leu,2,1.02999997,5,32,416,0.785408,884.892,0,327.8688525,0,0,467.2131148,1.13959908,151.6393443,37.38317757,149.5327103,813.0841122,818.18182,747.47475,682,118,373.7373737374,0,50.5050505051,151.5151515152,424.2424242424,282.8282828283,343.4343434343,0,0,1.893939394,13.6473816,200,202.0202020202,374
431787,1443728,17041206,Kngan Pong,2,3.51305556,5,23,418,0.874439,516.129,178.899,906.0150376,0,0,0,0.142064972,30.07518797,61.8556701,226.8041237,711.3402062,1000,10.86957,107,190,0,1000,0,0,0,54.347826087,54.347826087,0,0,0,16.24473089,702,0,891
369069,1477462,17101203,Prey Pou,2,-9999,5,19.4,419,0.967136,743.59,35.874,1064.981949,0,126.3537906,129.9638989,0.984380788,0,119.047619,83.33333333,797.6190476,202.53165,202.53165,71,914,0,1000,0,0,0,63.2911392405,253.164556962,0,0,0.791139241,44.89546182,14,0,684
453405,1428266,6081203,Tnaot Kom,2,1.57395828,5,25.6,422,0.892377,566.474,161.111,610.3286385,79.81220657,42.25352113,248.8262911,1.462334068,14.08450704,111.1111111,296.2962963,592.5925926,812.5,62.5,235,206,0,0,1000,0,0,37.5,125,125,0,8.027031906,386.8791798,559,1000,713
328838,1495075,17060606,Kouk Chas,2,2.15489125,5,24,423,0.8,577.982,260.465,940.2173913,0,0,13.58695652,0.676115429,116.8478261,106.7961165,0,0,0,0,244,163,0,0,224.2990654206,915.8878504673,149.5327102804,700.9345794393,327.1028037383,0,0,0,13.59053309,593,1140,NA
341730,1497352,17060909,Kouk Chas,2,0.86347222,5,22.4,423,0.8,577.982,260.465,611.814346,0,0,29.53586498,0.766522309,337.5527426,0,0,0,0,0,316,228,0,242.9906542056,233.6448598131,177.5700934579,0,28.0373831776,401.8691588785,0,0,0,204.7581581,439,411,570
350003,1492053,17070105,Kouk Chas,2,0.7424342,5,21.4,423,0.8,577.982,260.465,853.5353535,0,0,25.25252525,0.689960945,348.4848485,0,0,0,0,0,60,80,0,607.476635514,0,0,0,46.7289719626,0,0,0,0,214.2677513,860,0,953
376122,1476869,17100213,Mondol Pir,3,-9999,5,18,424,0.99061,974.684,0,0,0,0,349.2647059,0,0,0,0,0,722.22222,277.77778,8,889,1000,0,0,0,0,305.5555555556,0,0,0,42.18198678,1.52035478,0,0,694
411400,1384800,15030112,Totueng,2,-9999,5,29.8,425,0.90583,745.223,139.303,785.7142857,37.81512605,0,189.0756303,0.896853177,0,103.0927835,30.92783505,865.9793814,66.66667,66.66667,61,384,0,888.8888888889,111.1111111111,0,0,333.3333333333,111.1111111111,0,0,2.777777778,275.7905873,545,111,556
415791,1384200,15030701,Totueng,2,-9999,5,29.4,425,0.90583,745.223,139.303,1132.307692,0,458.4615385,80,1.291558105,24.61538462,0,0,0,66.66667,66.66667,103,231,0,NA,0,0,0,0,533.3333333333,166.6666666667,0,0.919117647,478.9798679,654,0,300
384000,1391600,15020707,Pou Laeung,2,1.82493055,5,31,426,0.876652,634.328,40.179,744.6043165,0,0,107.9136691,0.573166828,0,45.97701149,298.8505747,655.1724138,50,0,797,0,0,0,37.5,962.5,0,50,125,0,0,0,522.7927051,203,1000,825
389500,1392600,15020316,Kampong Krasang Kraom,2,0.66328126,5,30.8,427,0.923423,733.871,143.519,1208.029197,0,0,0,0.615153381,0,112.244898,244.8979592,642.8571429,494.73684,0,703,44,0,315.7894736842,0,263.1578947368,421.0526315789,0,736.8421052632,0,0,4.111408275,9.03833275,253,263,263
463143,1354869,4030402,Ti Pir,3,-9999,5,31.6,429,0.873362,790,0,167.2473868,0,104.5296167,505.2264808,1.045827276,17.42160279,110.2362205,94.48818898,795.2755906,833.33333,833.33333,246,658,0,148.1481481481,0,851.8518518519,0,629.6296296296,92.5925925926,0,0,7.922395392,122.2594091,61,852,278
439403,1444419,17040704,Thnal,2,2.17852187,5,23,430,0.894273,685.714,67.797,556.2913907,0,0,125.8278146,0.904116999,198.6754967,104.9382716,197.5308642,697.5308642,506.0241,48.19277,341,369,0,NA,0,0,0,96.3855421687,216.8674698795,228.9156626506,337.3493975904,0,127.328434,284,0,120
372314,1479508,17101002,Thnal,3,-9999,5,19,430,0.894273,685.714,67.797,383.696416,42.86718201,122.9796205,204.4975404,1.285559904,20.37947997,0,0,0,506.0241,48.19277,338,562,0,NA,0,0,0,96.3855421687,0,0,0,6.995521827,317.7769996,87,0,904
389300,1392200,15020112,Preaek Chheu Trav,2,1.49471152,5,30.8,435,0.875,564.103,803.738,720.4724409,275.5905512,31.49606299,350.3937008,1.525894157,39.37007874,268.8172043,161.2903226,569.8924731,33.33333,33.33333,282,0,0,166.6666666667,0,833.3333333333,0,166.6666666667,255.5555555556,0,0,0,323.3294637,718,833,578
406629,1384417,15030901,Sna Ansa,2,-9999,5,30.2,435,0.907895,926.38,0,926.6409266,0,0,73.35907336,0.340790131,0,160,240,600,698.92473,698.92473,280,240,0,1000,0,0,0,107.5268817204,139.7849462366,0,0,0.672043011,351.1138096,480,0,753
389000,1391200,15020116,Kbal Romeas,2,1.91913581,5,30.8,436,0.794239,678.082,21.834,1158.844765,79.42238267,184.1155235,14.44043321,1.274703065,104.6931408,120.8791209,186.8131868,692.3076923,98.9011,98.9011,857,48,0,0,0,912.0879120879,87.9120879121,0,164.8351648352,0,0,0,468.1141518,95,912,835
344713,1498071,17071107,Prab Mai,2,1.19591832,5,22.2,438,1,744.681,57.851,576.1589404,0,0,23.17880795,0.163707014,0,11.62790698,93.02325581,895.3488372,23.80952,23.80952,113,25,0,880.9523809524,119.0476190476,0,0,59.5238095238,59.5238095238,0,0,0,342.5100642,863,119,881
309000,1487500,1021008,Srah Chhuk,2,0.85435188,5,27.8,439,0.986425,785.124,0,513.3928571,0,0,0,0,0,41.66666667,145.8333333,812.5,21.05263,21.05263,91,0,0,0,1000,0,0,0,0,0,0,0.657894737,99.24976112,891,1000,1000
378881,1398059,15021007,Phteah Pring,2,3.38889456,4,30,442,0.896996,500,452.514,580.3571429,0,0,316.9642857,1.065392957,383.9285714,66.66666667,280,653.3333333,34.88372,34.88372,346,51,0,1000,0,0,0,0,11.6279069767,0,0,2.180232558,108.6451604,603,0,988
440831,1372262,4010903,Tuol Pou,2,-9999,5,30.4,443,0.861345,504.065,166.667,1120,0,0,36.36363636,0.816235096,18.18181818,73.39449541,155.9633028,770.6422018,346.53465,297.0297,304,435,0,1000,0,0,0,594.0594059406,9.900990099,0,59.4059405941,1.237623762,676.1358481,250,0,337
393819,1383975,15031113,Ta Kaev Leu,2,-9999,5,31.4,443,0.893162,404.624,51.887,693.48659,0,0,195.4022989,1.132826759,222.2222222,107.1428571,116.0714286,776.7857143,593.40659,593.40659,152,217,0,0,0,967.032967033,32.967032967,0,109.8901098901,10.989010989,0,19.49039212,818.3341963,620,967,879
391338,1476314,17090204,Stueng,2,0.68476564,5,18,443,0.861345,771.654,130.802,921.2481426,0,109.9554235,93.61069837,1.047162998,14.85884101,35.0877193,87.71929825,877.1929825,657.89474,429.82456,126,796,0,NA,0,0,0,298.2456140351,359.649122807,0,0,0.227272727,425.0517878,78,0,342
458821,1357053,4061211,Tuol Trea,2,-9999,5,31.4,445,0.893617,653.846,0,1791.946309,0,100.6711409,90.60402685,0.734995271,60.40268456,180.952381,209.5238095,609.5238095,723.40426,723.40426,190,494,0,1000,0,0,0,670.2127659574,329.7872340426,0,0,0,379.9170786,316,0,0
335769,1501228,17060912,Kouk Tnaot,2,0.93422258,5,23.2,446,1.093897,462.687,0,746.223565,15.10574018,323.2628399,6.042296073,0.940755064,66.4652568,48.7804878,130.0813008,821.1382114,38.46154,38.46154,269,673,0,NA,38.4615384615,0,0,500,153.8461538462,0,0,0,426.2463178,58,38,346
356514,1492035,17070110,Kouk Tnaot,2,2.60345149,5,20.6,446,1.093897,462.687,0,501.6129032,0,3.225806452,85.48387097,0.810800558,109.6774194,0,0,0,38.46154,38.46154,533,139,0,NA,0,0,0,96.1538461538,48.0769230769,0,0,0,470.899959,327,0,856
383000,1476202,17090609,Kouk Tnaot,2,0.53402776,5,17.6,446,1.093897,462.687,0,461.1111111,26.38888889,93.05555556,169.4444444,1.410808325,0,0,0,0,38.46154,38.46154,390,526,0,NA,0,0,0,480.7692307692,NA,0,0,15.28037115,175.1280735,84,0,NA
328949,1497677,1040403,Sampov Lun,2,0.794375,5,24,447,0.894068,669.014,0,438.4057971,0,0,413.0434783,1.085184874,297.1014493,89.10891089,178.2178218,732.6732673,939.39394,0,697,34,0,212.1212121212,303.0303030303,484.8484848485,0,0,0,0,0,1.893939394,43.67321658,270,788,1000
328500,1495400,1040407,Kandal,2,1.9382813,5,24,447,1.041096,652.778,504.63,1078.313253,0,162.6506024,24.09638554,1.319775285,771.0843373,72.46376812,188.4057971,739.1304348,0,0,0,404,0,0,750,0,0,284.0909090909,11.3636363636,0,0,1.893939394,178.6768654,596,750,705
303100,1503000,1040503,Kandal,2,1.56037951,5,28.6,447,1.041096,652.778,504.63,693.8202247,49.15730337,0,37.92134831,0.824565918,175.5617978,0,0,0,0,0,68,45,NA,34.0909090909,0,0,0,284.0909090909,113.6363636364,0,0,9.146384987,395.6210168,887,0,602
326700,1505000,1040810,Kandal,2,2.27695322,5,24.4,447,1.041096,652.778,504.63,1000,0,0,74.80314961,0.526069813,102.3622047,0,0,0,0,0,186,14,0,0,79.5454545455,829.5454545455,0,340.9090909091,170.4545454545,284.0909090909,0,0,292.4163066,800,909,205
288463,1509478,1040902,Kandal,2,0.92828125,5,31.4,447,1.041096,652.778,504.63,593.75,0,0,0,0,0,0,0,0,0,0,182,20,0,0,NA,0,0,0,0,0,0,0,70.81070315,798,0,1000
438187,1379426,4011102,Kandal,2,2.61844015,5,29.8,447,1.041096,652.778,504.63,1006.711409,8.053691275,0,24.16107383,0.269341901,26.84563758,0,0,0,0,0,218,551,0,NA,0,0,0,NA,613.6363636364,0,0,0,474.015266,231,0,NA
465827,1355778,4030108,Kandal,3,20.83747292,5,31.8,447,1.041096,652.778,504.63,239.1017173,154.5574637,59.44517834,433.2892999,1.441619464,22.45706737,0,0,0,0,0,533,460,227.2727272727,NA,56.8181818182,272.7272727273,340.9090909091,477.2727272727,693.1818181818,0,0,21.57273614,578.1688634,0,330,NA
464679,1353763,4030204,Kandal,3,10.03937531,5,31.6,447,1.041096,652.778,504.63,71.34220073,0,10.88270859,653.56711,0.604353746,29.62515115,0,0,0,0,0,162,803,125,NA,0,NA,0,NA,NA,0,0,5.264817653,208.5878632,35,0,NA
473235,1371929,4040104,Kandal,2,2.00597835,5,31.6,447,1.041096,652.778,504.63,815.8482143,151.7857143,100.4464286,58.03571429,1.102112166,117.1875,0,0,0,0,0,28,25,0,NA,34.0909090909,0,0,NA,0,0,56.8181818182,0.153940887,532.7771699,947,34,NA
397014,1392988,15020412,Kandal,2,3.15814138,5,29.4,447,1.041096,652.778,504.63,1142.857143,0,82.41758242,604.3956044,1.178390964,76.92307692,0,0,0,0,0,245,149,0,909.0909090909,136.3636363636,0,204.5454545455,0,159.0909090909,34.0909090909,0,0,62.46567472,606,136,807
